dataset,model,feature,importance
torres_torres,random_forest,wpli_delta_Fp1_Fz,0.0013226546951207708
torres_torres,svm,wpli_delta_Fp1_Fz,0.0
torres_torres,random_forest,wpli_theta_Fp1_Fz,0.002968458816425553
torres_torres,svm,wpli_theta_Fp1_Fz,0.0
torres_torres,random_forest,wpli_alpha_Fp1_Fz,0.001318110916630392
torres_torres,svm,wpli_alpha_Fp1_Fz,0.0
torres_torres,random_forest,wpli_beta_Fp1_Fz,0.0023102059116589164
torres_torres,svm,wpli_beta_Fp1_Fz,0.0
torres_torres,random_forest,wpli_gamma_Fp1_Fz,0.0003440605142591088
torres_torres,svm,wpli_gamma_Fp1_Fz,0.0
torres_torres,random_forest,wpli_delta_Fp2_Fz,0.0005302366683822263
torres_torres,svm,wpli_delta_Fp2_Fz,0.0
torres_torres,random_forest,wpli_theta_Fp2_Fz,0.0028746016509516525
torres_torres,svm,wpli_theta_Fp2_Fz,0.0
torres_torres,random_forest,wpli_alpha_Fp2_Fz,0.0
torres_torres,svm,wpli_alpha_Fp2_Fz,0.0
torres_torres,random_forest,wpli_beta_Fp2_Fz,0.0
torres_torres,svm,wpli_beta_Fp2_Fz,0.0
torres_torres,random_forest,wpli_gamma_Fp2_Fz,0.0007086790395451825
torres_torres,svm,wpli_gamma_Fp2_Fz,0.0
torres_torres,random_forest,wpli_delta_C3_P7,0.00033879045651457115
torres_torres,svm,wpli_delta_C3_P7,0.0
torres_torres,random_forest,wpli_theta_C3_P7,5.3243003303984244e-18
torres_torres,svm,wpli_theta_C3_P7,0.0
torres_torres,random_forest,wpli_alpha_C3_P7,0.0035552330010939093
torres_torres,svm,wpli_alpha_C3_P7,0.0
torres_torres,random_forest,wpli_beta_C3_P7,0.000623151728941111
torres_torres,svm,wpli_beta_C3_P7,0.0
torres_torres,random_forest,wpli_gamma_C3_P7,0.003516764914005868
torres_torres,svm,wpli_gamma_C3_P7,0.0
torres_torres,random_forest,wpli_delta_C4_P7,0.00018321257799579633
torres_torres,svm,wpli_delta_C4_P7,0.0
torres_torres,random_forest,wpli_theta_C4_P7,0.0013225853353504408
torres_torres,svm,wpli_theta_C4_P7,0.0
torres_torres,random_forest,wpli_alpha_C4_P7,0.0010699580232573858
torres_torres,svm,wpli_alpha_C4_P7,0.0
torres_torres,random_forest,wpli_beta_C4_P7,0.0007650939359703462
torres_torres,svm,wpli_beta_C4_P7,0.0
torres_torres,random_forest,wpli_gamma_C4_P7,0.0
torres_torres,svm,wpli_gamma_C4_P7,0.0
torres_torres,random_forest,wpli_delta_F3_P7,0.004812928531773584
torres_torres,svm,wpli_delta_F3_P7,0.0
torres_torres,random_forest,wpli_theta_F3_P7,0.0013351593022814109
torres_torres,svm,wpli_theta_F3_P7,0.0
torres_torres,random_forest,wpli_alpha_F3_P7,0.002355542735441061
torres_torres,svm,wpli_alpha_F3_P7,0.0
torres_torres,random_forest,wpli_beta_F3_P7,0.018914072915715178
torres_torres,svm,wpli_beta_F3_P7,0.0
torres_torres,random_forest,wpli_gamma_F3_P7,0.0056230942546877175
torres_torres,svm,wpli_gamma_F3_P7,0.0
torres_torres,random_forest,wpli_delta_F4_P7,0.013061097666817185
torres_torres,svm,wpli_delta_F4_P7,0.0
torres_torres,random_forest,wpli_theta_F4_P7,0.00317396596751803
torres_torres,svm,wpli_theta_F4_P7,0.0
torres_torres,random_forest,wpli_alpha_F4_P7,0.00042528079727157693
torres_torres,svm,wpli_alpha_F4_P7,0.0
torres_torres,random_forest,wpli_beta_F4_P7,0.0010556145005593716
torres_torres,svm,wpli_beta_F4_P7,0.0
torres_torres,random_forest,wpli_gamma_F4_P7,0.0011336503491257894
torres_torres,svm,wpli_gamma_F4_P7,0.0
torres_torres,random_forest,wpli_delta_F7_P7,0.0025305502420027927
torres_torres,svm,wpli_delta_F7_P7,0.0
torres_torres,random_forest,wpli_theta_F7_P7,0.001122370875203335
torres_torres,svm,wpli_theta_F7_P7,0.0
torres_torres,random_forest,wpli_alpha_F7_P7,0.000288324499394683
torres_torres,svm,wpli_alpha_F7_P7,0.0
torres_torres,random_forest,wpli_beta_F7_P7,0.004758991214433231
torres_torres,svm,wpli_beta_F7_P7,0.0
torres_torres,random_forest,wpli_gamma_F7_P7,0.0012816460983401637
torres_torres,svm,wpli_gamma_F7_P7,0.0
torres_torres,random_forest,wpli_delta_F8_P7,0.0008886390937644792
torres_torres,svm,wpli_delta_F8_P7,0.0
torres_torres,random_forest,wpli_theta_F8_P7,0.0018710189654857164
torres_torres,svm,wpli_theta_F8_P7,0.0
torres_torres,random_forest,wpli_alpha_F8_P7,0.0007875397912621325
torres_torres,svm,wpli_alpha_F8_P7,0.0
torres_torres,random_forest,wpli_beta_F8_P7,0.006983833480698483
torres_torres,svm,wpli_beta_F8_P7,0.0
torres_torres,random_forest,wpli_gamma_F8_P7,1.3131997597356686e-17
torres_torres,svm,wpli_gamma_F8_P7,0.0
torres_torres,random_forest,wpli_delta_Fp1_P7,0.00037364278343734076
torres_torres,svm,wpli_delta_Fp1_P7,0.0
torres_torres,random_forest,wpli_theta_Fp1_P7,0.0017135231777794086
torres_torres,svm,wpli_theta_Fp1_P7,0.0
torres_torres,random_forest,wpli_alpha_Fp1_P7,0.002342871281923636
torres_torres,svm,wpli_alpha_Fp1_P7,0.0
torres_torres,random_forest,wpli_beta_Fp1_P7,0.00781235707805747
torres_torres,svm,wpli_beta_Fp1_P7,0.0
torres_torres,random_forest,wpli_gamma_Fp1_P7,0.0009922189016153239
torres_torres,svm,wpli_gamma_Fp1_P7,0.0
torres_torres,random_forest,wpli_delta_Fp2_P7,0.004066306961797148
torres_torres,svm,wpli_delta_Fp2_P7,0.0
torres_torres,random_forest,wpli_theta_Fp2_P7,0.0013879694688497186
torres_torres,svm,wpli_theta_Fp2_P7,0.0
torres_torres,random_forest,wpli_alpha_Fp2_P7,0.002828527121020981
torres_torres,svm,wpli_alpha_Fp2_P7,0.0
torres_torres,random_forest,wpli_beta_Fp2_P7,0.0073360234232493415
torres_torres,svm,wpli_beta_Fp2_P7,0.0
torres_torres,random_forest,wpli_gamma_Fp2_P7,0.0012990538060815454
torres_torres,svm,wpli_gamma_Fp2_P7,0.0
torres_torres,random_forest,wpli_delta_Fz_P7,0.0009640715143019035
torres_torres,svm,wpli_delta_Fz_P7,0.0
torres_torres,random_forest,wpli_theta_Fz_P7,0.0
torres_torres,svm,wpli_theta_Fz_P7,0.0
torres_torres,random_forest,wpli_alpha_Fz_P7,0.00045119246325748744
torres_torres,svm,wpli_alpha_Fz_P7,0.0
torres_torres,random_forest,wpli_beta_Fz_P7,7.305662908425241e-18
torres_torres,svm,wpli_beta_Fz_P7,0.0
torres_torres,random_forest,wpli_gamma_Fz_P7,0.0008722648612750669
torres_torres,svm,wpli_gamma_Fz_P7,0.0
torres_torres,random_forest,wpli_delta_C3_P8,0.0008468988163600766
torres_torres,svm,wpli_delta_C3_P8,0.0
torres_torres,random_forest,wpli_theta_C3_P8,0.006867766575380329
torres_torres,svm,wpli_theta_C3_P8,0.0
torres_torres,random_forest,wpli_alpha_C3_P8,0.0012958208258506466
torres_torres,svm,wpli_alpha_C3_P8,0.0
torres_torres,random_forest,wpli_beta_C3_P8,0.005498315031444798
torres_torres,svm,wpli_beta_C3_P8,0.0
torres_torres,random_forest,wpli_gamma_C3_P8,0.003584508172718762
torres_torres,svm,wpli_gamma_C3_P8,0.0
torres_torres,random_forest,wpli_delta_C4_P8,0.0012192222309950005
torres_torres,svm,wpli_delta_C4_P8,0.0
torres_torres,random_forest,wpli_theta_C4_P8,0.001528744787060996
torres_torres,svm,wpli_theta_C4_P8,0.0
torres_torres,random_forest,wpli_alpha_C4_P8,0.0008022736588302743
torres_torres,svm,wpli_alpha_C4_P8,0.0
torres_torres,random_forest,wpli_beta_C4_P8,0.001218628961601743
torres_torres,svm,wpli_beta_C4_P8,0.0
torres_torres,random_forest,wpli_gamma_C4_P8,0.0030105200202198367
torres_torres,svm,wpli_gamma_C4_P8,0.0
torres_torres,random_forest,wpli_delta_F3_P8,0.017096773845040148
torres_torres,svm,wpli_delta_F3_P8,0.0
torres_torres,random_forest,wpli_theta_F3_P8,1.143031052592548e-16
torres_torres,svm,wpli_theta_F3_P8,0.0
torres_torres,random_forest,wpli_alpha_F3_P8,0.0009222298351362106
torres_torres,svm,wpli_alpha_F3_P8,0.0
torres_torres,random_forest,wpli_beta_F3_P8,0.011412590164534483
torres_torres,svm,wpli_beta_F3_P8,0.0
torres_torres,random_forest,wpli_gamma_F3_P8,0.0019882366262718464
torres_torres,svm,wpli_gamma_F3_P8,0.0
torres_torres,random_forest,wpli_delta_F4_P8,0.00277355699340384
torres_torres,svm,wpli_delta_F4_P8,0.0
torres_torres,random_forest,wpli_theta_F4_P8,2.527108875691686e-17
torres_torres,svm,wpli_theta_F4_P8,0.0
torres_torres,random_forest,wpli_alpha_F4_P8,0.0012495417523524124
torres_torres,svm,wpli_alpha_F4_P8,0.0
torres_torres,random_forest,wpli_beta_F4_P8,0.000798234252540702
torres_torres,svm,wpli_beta_F4_P8,0.0
torres_torres,random_forest,wpli_gamma_F4_P8,2.4338470957923487e-18
torres_torres,svm,wpli_gamma_F4_P8,0.0
torres_torres,random_forest,wpli_delta_F7_P8,0.007622112406784701
torres_torres,svm,wpli_delta_F7_P8,0.0
torres_torres,random_forest,wpli_theta_F7_P8,0.002436502654845957
torres_torres,svm,wpli_theta_F7_P8,0.0
torres_torres,random_forest,wpli_alpha_F7_P8,0.0014872796549876893
torres_torres,svm,wpli_alpha_F7_P8,0.0
torres_torres,random_forest,wpli_beta_F7_P8,0.010389451672429741
torres_torres,svm,wpli_beta_F7_P8,0.0
torres_torres,random_forest,wpli_gamma_F7_P8,0.00034212795851021793
torres_torres,svm,wpli_gamma_F7_P8,0.0
torres_torres,random_forest,wpli_delta_F8_P8,0.00035995784673774247
torres_torres,svm,wpli_delta_F8_P8,0.0
torres_torres,random_forest,wpli_theta_F8_P8,0.0003637377784901369
torres_torres,svm,wpli_theta_F8_P8,0.0
torres_torres,random_forest,wpli_alpha_F8_P8,0.0014295220655884823
torres_torres,svm,wpli_alpha_F8_P8,0.0
torres_torres,random_forest,wpli_beta_F8_P8,0.0004778793061684971
torres_torres,svm,wpli_beta_F8_P8,0.0
torres_torres,random_forest,wpli_gamma_F8_P8,0.0018083307971049189
torres_torres,svm,wpli_gamma_F8_P8,0.0
torres_torres,random_forest,wpli_delta_Fp1_P8,0.01371517722291942
torres_torres,svm,wpli_delta_Fp1_P8,0.0
torres_torres,random_forest,wpli_theta_Fp1_P8,0.0012189701452178156
torres_torres,svm,wpli_theta_Fp1_P8,0.0
torres_torres,random_forest,wpli_alpha_Fp1_P8,0.001155584715981978
torres_torres,svm,wpli_alpha_Fp1_P8,0.0
torres_torres,random_forest,wpli_beta_Fp1_P8,0.001806855744446271
torres_torres,svm,wpli_beta_Fp1_P8,0.0
torres_torres,random_forest,wpli_gamma_Fp1_P8,0.002225661909277693
torres_torres,svm,wpli_gamma_Fp1_P8,0.0
torres_torres,random_forest,wpli_delta_Fp2_P8,0.014768839133700784
torres_torres,svm,wpli_delta_Fp2_P8,0.0
torres_torres,random_forest,wpli_theta_Fp2_P8,0.0008178561271504254
torres_torres,svm,wpli_theta_Fp2_P8,0.0
torres_torres,random_forest,wpli_alpha_Fp2_P8,0.0016709143410329986
torres_torres,svm,wpli_alpha_Fp2_P8,0.0
torres_torres,random_forest,wpli_beta_Fp2_P8,0.0017720724880501129
torres_torres,svm,wpli_beta_Fp2_P8,0.0
torres_torres,random_forest,wpli_gamma_Fp2_P8,0.0009459995320634955
torres_torres,svm,wpli_gamma_Fp2_P8,0.0
torres_torres,random_forest,wpli_delta_Fz_P8,0.0058017913646865905
torres_torres,svm,wpli_delta_Fz_P8,0.0
torres_torres,random_forest,wpli_theta_Fz_P8,8.525357672795283e-19
torres_torres,svm,wpli_theta_Fz_P8,0.0
torres_torres,random_forest,wpli_alpha_Fz_P8,0.00021444975407079733
torres_torres,svm,wpli_alpha_Fz_P8,0.0
torres_torres,random_forest,wpli_beta_Fz_P8,0.0007803022825537262
torres_torres,svm,wpli_beta_Fz_P8,0.0
torres_torres,random_forest,wpli_gamma_Fz_P8,0.0008603034503138391
torres_torres,svm,wpli_gamma_Fz_P8,0.0
torres_torres,random_forest,wpli_delta_P7_P8,0.007105619471356549
torres_torres,svm,wpli_delta_P7_P8,0.0
torres_torres,random_forest,wpli_theta_P7_P8,0.004470014912287001
torres_torres,svm,wpli_theta_P7_P8,0.0
torres_torres,random_forest,wpli_alpha_P7_P8,0.001216412719827999
torres_torres,svm,wpli_alpha_P7_P8,0.0
torres_torres,random_forest,wpli_beta_P7_P8,0.0022992403250679193
torres_torres,svm,wpli_beta_P7_P8,0.0
torres_torres,random_forest,wpli_gamma_P7_P8,0.042354413799030884
torres_torres,svm,wpli_gamma_P7_P8,0.0
torres_torres,random_forest,wpli_delta_C3_T7,0.00044519253279123075
torres_torres,svm,wpli_delta_C3_T7,0.0
torres_torres,random_forest,wpli_theta_C3_T7,0.0010484475223836286
torres_torres,svm,wpli_theta_C3_T7,0.0
torres_torres,random_forest,wpli_alpha_C3_T7,0.0019718707102191766
torres_torres,svm,wpli_alpha_C3_T7,0.0
torres_torres,random_forest,wpli_beta_C3_T7,0.0002887076399776003
torres_torres,svm,wpli_beta_C3_T7,0.0
torres_torres,random_forest,wpli_gamma_C3_T7,0.0014792234931581259
torres_torres,svm,wpli_gamma_C3_T7,0.0
torres_torres,random_forest,wpli_delta_C4_T7,0.0005800766008829734
torres_torres,svm,wpli_delta_C4_T7,0.0
torres_torres,random_forest,wpli_theta_C4_T7,0.0011185698225848293
torres_torres,svm,wpli_theta_C4_T7,0.0
torres_torres,random_forest,wpli_alpha_C4_T7,0.02533079915646888
torres_torres,svm,wpli_alpha_C4_T7,0.0
torres_torres,random_forest,wpli_beta_C4_T7,0.0002895532890741629
torres_torres,svm,wpli_beta_C4_T7,0.0
torres_torres,random_forest,wpli_gamma_C4_T7,0.0
torres_torres,svm,wpli_gamma_C4_T7,0.0
torres_torres,random_forest,wpli_delta_F3_T7,0.002664769962868439
torres_torres,svm,wpli_delta_F3_T7,0.0
torres_torres,random_forest,wpli_theta_F3_T7,0.0009948028437555705
torres_torres,svm,wpli_theta_F3_T7,0.0
torres_torres,random_forest,wpli_alpha_F3_T7,0.0013319239566440334
torres_torres,svm,wpli_alpha_F3_T7,0.0
torres_torres,random_forest,wpli_beta_F3_T7,0.0028647936511099125
torres_torres,svm,wpli_beta_F3_T7,0.0
torres_torres,random_forest,wpli_gamma_F3_T7,6.1489890417716e-05
torres_torres,svm,wpli_gamma_F3_T7,0.0
torres_torres,random_forest,wpli_delta_F4_T7,0.00357429023096266
torres_torres,svm,wpli_delta_F4_T7,0.0
torres_torres,random_forest,wpli_theta_F4_T7,0.002385231500485972
torres_torres,svm,wpli_theta_F4_T7,0.0
torres_torres,random_forest,wpli_alpha_F4_T7,0.0022097205574149424
torres_torres,svm,wpli_alpha_F4_T7,0.0
torres_torres,random_forest,wpli_beta_F4_T7,0.0025077711862098386
torres_torres,svm,wpli_beta_F4_T7,0.0
torres_torres,random_forest,wpli_gamma_F4_T7,0.002160358486281683
torres_torres,svm,wpli_gamma_F4_T7,0.0
torres_torres,random_forest,wpli_delta_F7_T7,0.00121800239057704
torres_torres,svm,wpli_delta_F7_T7,0.0
torres_torres,random_forest,wpli_theta_F7_T7,0.0003238418953045977
torres_torres,svm,wpli_theta_F7_T7,0.0
torres_torres,random_forest,wpli_alpha_F7_T7,0.0006215568249740249
torres_torres,svm,wpli_alpha_F7_T7,0.0
torres_torres,random_forest,wpli_beta_F7_T7,0.0020534699101093885
torres_torres,svm,wpli_beta_F7_T7,0.0
torres_torres,random_forest,wpli_gamma_F7_T7,0.0011805952365892592
torres_torres,svm,wpli_gamma_F7_T7,0.0
torres_torres,random_forest,wpli_delta_F8_T7,0.0028303845470379362
torres_torres,svm,wpli_delta_F8_T7,0.0
torres_torres,random_forest,wpli_theta_F8_T7,0.0014256998645958202
torres_torres,svm,wpli_theta_F8_T7,0.0
torres_torres,random_forest,wpli_alpha_F8_T7,0.005634606186391416
torres_torres,svm,wpli_alpha_F8_T7,0.0
torres_torres,random_forest,wpli_beta_F8_T7,0.0034878382297365753
torres_torres,svm,wpli_beta_F8_T7,0.0
torres_torres,random_forest,wpli_gamma_F8_T7,0.0013159198738085707
torres_torres,svm,wpli_gamma_F8_T7,0.0
torres_torres,random_forest,wpli_delta_Fp1_T7,0.0022151953870344207
torres_torres,svm,wpli_delta_Fp1_T7,0.0
torres_torres,random_forest,wpli_theta_Fp1_T7,0.002320928063324211
torres_torres,svm,wpli_theta_Fp1_T7,0.0
torres_torres,random_forest,wpli_alpha_Fp1_T7,0.0016447798801613033
torres_torres,svm,wpli_alpha_Fp1_T7,0.0
torres_torres,random_forest,wpli_beta_Fp1_T7,0.0010325886433468086
torres_torres,svm,wpli_beta_Fp1_T7,0.0
torres_torres,random_forest,wpli_gamma_Fp1_T7,0.0009257549127897142
torres_torres,svm,wpli_gamma_Fp1_T7,0.0
torres_torres,random_forest,wpli_delta_Fp2_T7,0.0005967831261503964
torres_torres,svm,wpli_delta_Fp2_T7,0.0
torres_torres,random_forest,wpli_theta_Fp2_T7,0.0015003028721250636
torres_torres,svm,wpli_theta_Fp2_T7,0.0
torres_torres,random_forest,wpli_alpha_Fp2_T7,0.0011165709856806698
torres_torres,svm,wpli_alpha_Fp2_T7,0.0
torres_torres,random_forest,wpli_beta_Fp2_T7,2.3045097217993614e-18
torres_torres,svm,wpli_beta_Fp2_T7,0.0
torres_torres,random_forest,wpli_gamma_Fp2_T7,0.001328856818656375
torres_torres,svm,wpli_gamma_Fp2_T7,0.0
torres_torres,random_forest,wpli_delta_Fz_T7,0.0004582078067522918
torres_torres,svm,wpli_delta_Fz_T7,0.0
torres_torres,random_forest,wpli_theta_Fz_T7,0.0002747122086603793
torres_torres,svm,wpli_theta_Fz_T7,0.0
torres_torres,random_forest,wpli_alpha_Fz_T7,0.001977476692746103
torres_torres,svm,wpli_alpha_Fz_T7,0.0
torres_torres,random_forest,wpli_beta_Fz_T7,0.0003262495572837938
torres_torres,svm,wpli_beta_Fz_T7,0.0
torres_torres,random_forest,wpli_gamma_Fz_T7,0.001847696550327043
torres_torres,svm,wpli_gamma_Fz_T7,0.0
torres_torres,random_forest,wpli_delta_P7_T7,0.0012801858172837848
torres_torres,svm,wpli_delta_P7_T7,0.0
torres_torres,random_forest,wpli_theta_P7_T7,0.002956154410343466
torres_torres,svm,wpli_theta_P7_T7,0.0
torres_torres,random_forest,wpli_alpha_P7_T7,0.0007841422970988481
torres_torres,svm,wpli_alpha_P7_T7,0.0
torres_torres,random_forest,wpli_beta_P7_T7,0.008763846963095992
torres_torres,svm,wpli_beta_P7_T7,0.0
torres_torres,random_forest,wpli_gamma_P7_T7,0.002322436672758152
torres_torres,svm,wpli_gamma_P7_T7,0.0
torres_torres,random_forest,wpli_delta_P8_T7,0.0036433133825683494
torres_torres,svm,wpli_delta_P8_T7,0.0
torres_torres,random_forest,wpli_theta_P8_T7,0.009223710274143721
torres_torres,svm,wpli_theta_P8_T7,0.0
torres_torres,random_forest,wpli_alpha_P8_T7,0.0009118842338309453
torres_torres,svm,wpli_alpha_P8_T7,0.0
torres_torres,random_forest,wpli_beta_P8_T7,0.011069243885116231
torres_torres,svm,wpli_beta_P8_T7,0.0
torres_torres,random_forest,wpli_gamma_P8_T7,0.006696980497447924
torres_torres,svm,wpli_gamma_P8_T7,0.0
torres_torres,random_forest,wpli_delta_C3_T8,0.0005637086711584227
torres_torres,svm,wpli_delta_C3_T8,0.0
torres_torres,random_forest,wpli_theta_C3_T8,0.010025096941933436
torres_torres,svm,wpli_theta_C3_T8,0.0
torres_torres,random_forest,wpli_alpha_C3_T8,0.0012585851270310894
torres_torres,svm,wpli_alpha_C3_T8,0.0
torres_torres,random_forest,wpli_beta_C3_T8,0.0008247953439198576
torres_torres,svm,wpli_beta_C3_T8,0.0
torres_torres,random_forest,wpli_gamma_C3_T8,0.000552065663160788
torres_torres,svm,wpli_gamma_C3_T8,0.0
torres_torres,random_forest,wpli_delta_C4_T8,1.050076289217587e-17
torres_torres,svm,wpli_delta_C4_T8,0.0
torres_torres,random_forest,wpli_theta_C4_T8,0.0
torres_torres,svm,wpli_theta_C4_T8,0.0
torres_torres,random_forest,wpli_alpha_C4_T8,0.0027385735431306357
torres_torres,svm,wpli_alpha_C4_T8,0.0
torres_torres,random_forest,wpli_beta_C4_T8,0.0007015332761247769
torres_torres,svm,wpli_beta_C4_T8,0.0
torres_torres,random_forest,wpli_gamma_C4_T8,0.0007557746688873522
torres_torres,svm,wpli_gamma_C4_T8,0.0
torres_torres,random_forest,wpli_delta_F3_T8,0.0017310173717954974
torres_torres,svm,wpli_delta_F3_T8,0.0
torres_torres,random_forest,wpli_theta_F3_T8,0.0078064014354717005
torres_torres,svm,wpli_theta_F3_T8,0.0
torres_torres,random_forest,wpli_alpha_F3_T8,0.0017274267574465946
torres_torres,svm,wpli_alpha_F3_T8,0.0
torres_torres,random_forest,wpli_beta_F3_T8,0.0010579680776942003
torres_torres,svm,wpli_beta_F3_T8,0.0
torres_torres,random_forest,wpli_gamma_F3_T8,0.003575488346275058
torres_torres,svm,wpli_gamma_F3_T8,0.0
torres_torres,random_forest,wpli_delta_F4_T8,0.002100695474864368
torres_torres,svm,wpli_delta_F4_T8,0.0
torres_torres,random_forest,wpli_theta_F4_T8,0.001484805992544182
torres_torres,svm,wpli_theta_F4_T8,0.0
torres_torres,random_forest,wpli_alpha_F4_T8,0.0005715862180766628
torres_torres,svm,wpli_alpha_F4_T8,0.0
torres_torres,random_forest,wpli_beta_F4_T8,0.00431168942675072
torres_torres,svm,wpli_beta_F4_T8,0.0
torres_torres,random_forest,wpli_gamma_F4_T8,0.0028028577231771754
torres_torres,svm,wpli_gamma_F4_T8,0.0
torres_torres,random_forest,wpli_delta_F7_T8,0.003546832953135506
torres_torres,svm,wpli_delta_F7_T8,0.0
torres_torres,random_forest,wpli_theta_F7_T8,0.00012316498274932245
torres_torres,svm,wpli_theta_F7_T8,0.0
torres_torres,random_forest,wpli_alpha_F7_T8,0.000459663937310087
torres_torres,svm,wpli_alpha_F7_T8,0.0
torres_torres,random_forest,wpli_beta_F7_T8,0.007818135518922137
torres_torres,svm,wpli_beta_F7_T8,0.0
torres_torres,random_forest,wpli_gamma_F7_T8,0.0019512034854231527
torres_torres,svm,wpli_gamma_F7_T8,0.0
torres_torres,random_forest,wpli_delta_F8_T8,0.0003704428199156481
torres_torres,svm,wpli_delta_F8_T8,0.0
torres_torres,random_forest,wpli_theta_F8_T8,0.0003005705994752455
torres_torres,svm,wpli_theta_F8_T8,0.0
torres_torres,random_forest,wpli_alpha_F8_T8,5.287828371611057e-18
torres_torres,svm,wpli_alpha_F8_T8,0.0
torres_torres,random_forest,wpli_beta_F8_T8,0.006432162231441887
torres_torres,svm,wpli_beta_F8_T8,0.0
torres_torres,random_forest,wpli_gamma_F8_T8,0.0009206008879343408
torres_torres,svm,wpli_gamma_F8_T8,0.0
torres_torres,random_forest,wpli_delta_Fp1_T8,0.0004544350980481646
torres_torres,svm,wpli_delta_Fp1_T8,0.0
torres_torres,random_forest,wpli_theta_Fp1_T8,0.0023564856469610674
torres_torres,svm,wpli_theta_Fp1_T8,0.0
torres_torres,random_forest,wpli_alpha_Fp1_T8,0.00022339013307899912
torres_torres,svm,wpli_alpha_Fp1_T8,0.0
torres_torres,random_forest,wpli_beta_Fp1_T8,0.0037886589281047943
torres_torres,svm,wpli_beta_Fp1_T8,0.0
torres_torres,random_forest,wpli_gamma_Fp1_T8,0.0005022966553891102
